"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AL1","AY1","AY2","GA1","GA2","GA3","GA4","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"07156099999","2003-05-17T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0031,1","01200,1,9,N","018000,1,N,1","+0129,1","+0104,1","10122,1","06,0000,9,1",,,,,,"02,1,+00390,9,08,9","06,1,+01200,9,06,9",,,"08,99,1,06,1,08,1,00450,1,03,1,99,9",,,,,,"99999,9,10030,1","1,1,007,1,+999,9",,"SYN088AAXX  17074 07156 32468 82206 10129 20104 30030 40122 51007 8683/ 333 82813 86640 87360;","Q01  00002PRCP06"
"07156099999","2003-05-17T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0041,1","00900,1,C,N","018000,1,N,1","+0135,1","+0099,1","10123,1","06,0000,9,1",,,,,,"03,1,+00390,9,08,9",,,,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10031,1","1,1,005,1,+999,9",,"SYN082AAXX  17084 07156 32468 72308 10135 20099 30031 40123 51005 878// 333 83813 87640;","Q01  00002PRCP06"
"07156099999","2003-05-17T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0041,1","01200,1,9,N","020000,1,N,1","+0157,1","+0096,1","10123,1","06,0000,9,1",,,,,,"02,1,+00390,9,08,9","06,1,+01200,9,06,9",,,"08,99,1,06,1,08,1,00450,1,03,1,99,9",,,,,,"99999,9,10032,1","2,1,002,1,+999,9",,"SYN088AAXX  17104 07156 32470 82308 10157 20096 30032 40123 52002 8683/ 333 82813 86640 87360;","Q01  00002PRCP06"
"07156099999","2003-05-17T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0150,1","+0102,1","10124,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10033,1","3,1,002,1,+999,9",,"SYN060AAXX  17114 07156 36/// /2310 10150 20102 30033 40124 53002;","Q01  00002PRCP06"
"07156099999","2003-05-17T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","210,1,N,0051,1","00900,1,9,N","013000,1,N,1","+0169,1","+0118,1","10119,1","06,0000,9,1",,,,,,"02,1,+00390,9,08,9",,,,"08,99,1,07,1,08,1,00450,1,00,1,99,9",,,,,,"99999,9,10028,1","8,1,004,1,+999,9",,"SYN082AAXX  17134 07156 32463 82110 10169 20118 30028 40119 58004 8780/ 333 82813 88630;","Q01  00002PRCP06"
"07156099999","2003-05-17T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0062,1","00900,1,9,N","018000,1,N,1","+0167,1","+0114,1","10116,1","01,0002,9,1",,,,,,"03,1,+00480,9,08,9",,,,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10025,1","8,1,008,1,+999,9",,"SYN088AAXX  17144 07156 22468 72212 10167 20114 30025 40116 58008 878// 333 69925 83816 87630;",
"07156099999","2003-05-17T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0175,1","+0113,1","10113,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10022,1","6,1,006,1,+999,9",,"SYN060AAXX  17164 07156 36/// /2210 10175 20113 30022 40113 56006;","Q01  00002PRCP06"
"07156099999","2003-05-17T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","210,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0167,1","+0112,1","10111,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10020,1","7,1,005,1,+999,9",,"SYN060AAXX  17174 07156 36/// /2112 10167 20112 30020 40111 57005;","Q01  00002PRCP06"
"07156099999","2003-05-17T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0146,1","+0121,1","10115,1",,,,,,,,,,,,,,,,,"99999,9,10024,1","3,1,002,1,+999,9",,"SYN070AAXX  17194 07156 26/// /2210 10146 20121 30024 40115 53002 333 69925;",
"07156099999","2003-05-17T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0135,1","+0122,1","10123,1",,,,,,,,,,,,,,,,,"99999,9,10031,1","1,1,007,1,+999,9",,"SYN070AAXX  17224 07156 26/// /2210 10135 20122 30031 40123 51007 333 69925;",
"07156099999","2003-05-18T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0135,1","+0122,1","10124,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10032,1","3,1,001,1,+999,9",,"SYN060AAXX  18014 07156 36/// /2206 10135 20122 30032 40124 53001;","Q01  00002PRCP06"
"07156099999","2003-05-18T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0134,1","+0118,1","10126,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10034,1","3,1,005,1,+999,9",,"SYN060AAXX  18024 07156 36/// /2304 10134 20118 30034 40126 53005;","Q01  00002PRCP06"
"07156099999","2003-05-18T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0031,1","01380,1,9,N","015000,1,N,1","+0132,1","+0119,1","10131,1","06,0000,9,1",,,,,,"02,1,+00300,9,08,9","05,1,+01380,9,06,9",,,"07,99,1,05,1,08,1,00450,1,03,1,99,9",,,,,,"99999,9,10039,1","3,1,007,1,+999,9",,"SYN088AAXX  18044 07156 33465 72206 10132 20119 30039 40131 53007 8583/ 333 82810 85646 87360;","Q01  00002PRCP06"
"07156099999","2003-05-18T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0041,1","01500,1,9,N","015000,1,N,1","+0134,1","+0115,1","10137,1","06,0000,9,1",,,,,,"02,1,+00390,9,08,9","05,1,+01500,9,06,9",,,"07,99,1,05,1,08,1,00450,1,03,1,99,9",,,,,,"99999,9,10045,1","3,1,011,1,+999,9",,"SYN088AAXX  18054 07156 33465 72308 10134 20115 30045 40137 53011 8583/ 333 82813 85650 87360;","Q01  00002PRCP06"
"07156099999","2003-05-18T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0041,1","00900,1,C,N","018000,1,N,1","+0146,1","+0116,1","10143,1","06,0000,9,1",,,,,,"03,1,+00390,9,08,9",,,,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10051,1","1,1,012,1,+999,9",,"SYN082AAXX  18074 07156 32468 72308 10146 20116 30051 40143 51012 878// 333 83813 87650;","Q01  00002PRCP06"
"07156099999","2003-05-18T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0041,1","00900,1,C,N","018000,1,N,1","+0147,1","+0118,1","10148,1","06,0000,9,1",,,,,,"04,1,+00390,9,08,9",,,,"08,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10056,1","3,1,011,1,+999,9",,"SYN082AAXX  18084 07156 32468 82308 10147 20118 30056 40148 53011 878// 333 84813 87640;","Q01  00002PRCP06"
"07156099999","2003-05-18T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0149,1","+0134,1","10146,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10054,1","0,1,003,1,+999,9",,"SYN060AAXX  18104 07156 36/// /1906 10149 20134 30054 40146 50003;","Q01  00002PRCP06"
"07156099999","2003-05-18T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","210,1,N,0031,1","00900,1,9,N","015000,1,N,1","+0153,1","+0145,1","10144,1","01,0002,9,1",,,,"6,1,99,9","2,1,99,9","04,1,+00330,9,08,9",,,,"08,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10053,1","8,1,003,1,+999,9","61,1","SYN094AAXX  18114 07156 21465 82106 10153 20145 30053 40144 58003 76162 878// 333 69925 84811 88630;",
"07156099999","2003-05-18T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0041,1","00900,1,C,N","015000,1,N,1","+0182,1","+0145,1","10137,1","06,0000,2,1",,,,,,"04,1,+00480,9,08,9",,,,"08,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10047,1","8,1,007,1,+999,9",,"SYN082AAXX  18134 07156 32465 82408 10182 20145 30047 40137 58007 878// 333 84816 87640;",
"07156099999","2003-05-18T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0031,1","00480,1,9,N","014000,1,N,1","+0164,1","+0146,1","10143,1","01,9999,2,9",,,,"6,1,99,9","2,1,99,9","05,1,+00480,9,08,9",,,,"08,99,1,08,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10052,1","5,1,001,1,+999,9","61,1","SYN094AAXX  18144 07156 21464 82806 10164 20146 30052 40143 55001 76162 888// 333 69905 85816 88640;",
"07156099999","2003-05-18T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0169,1","+0134,1","10139,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10048,1","1,1,001,1,+999,9",,"SYN060AAXX  18164 07156 36/// /2606 10169 20134 30048 40139 51001;",
"07156099999","2003-05-18T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0157,1","+0144,1","10135,1",,,,,,,,,,,,,,,,,"99999,9,10044,1","7,1,008,1,+999,9",,"SYN070AAXX  18174 07156 26/// /2204 10157 20144 30044 40135 57008 333 69925;",
"07156099999","2003-05-18T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0146,1","+0140,1","10131,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10040,1","5,1,008,1,+999,9",,"SYN060AAXX  18194 07156 36/// /3002 10146 20140 30040 40131 55008;",
"07156099999","2003-05-18T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0129,1","+0123,1","10141,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10049,1","0,1,009,1,+999,9",,"SYN060AAXX  18224 07156 36/// /2202 10129 20123 30049 40141 50009;","Q01  00002PRCP06"
"07156099999","2003-05-18T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0131,1","+0126,1","10148,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10056,1","1,1,015,1,+999,9",,"SYN060AAXX  18234 07156 36/// /2704 10131 20126 30056 40148 51015;","Q01  00002PRCP06"
"07156099999","2003-05-19T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0126,1","+0120,1","10145,1",,,,,,,,,,,,,,,,,"99999,9,10053,1","0,1,004,1,+999,9",,"SYN070AAXX  19014 07156 26/// /2504 10126 20120 30053 40145 50004 333 69925;",
"07156099999","2003-05-19T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0127,1","+0122,1","10141,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10049,1","8,1,007,1,+999,9",,"SYN060AAXX  19024 07156 36/// /1904 10127 20122 30049 40141 58007;","Q01  00002PRCP06"
"07156099999","2003-05-19T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","180,1,N,0021,1","03600,1,C,N","008000,1,N,1","+0128,1","+0123,1","10129,1","01,9999,2,9",,,,"6,1,99,9","2,1,99,9","01,1,+00300,9,07,9",,,,"08,99,1,01,1,07,1,00450,1,02,1,99,9",,,,,,"99999,9,10037,1","8,1,016,1,+999,9","61,1","SYN094AAXX  19044 07156 21458 81804 10128 20123 30037 40129 58016 76162 8172/ 333 69905 81710 88461;",
"07156099999","2003-05-19T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0132,1","+0129,1","10124,1",,,,,,,,,,,,,,,,,"99999,9,10032,1","7,1,017,1,+999,9",,"SYN070AAXX  19054 07156 26/// /1906 10132 20129 30032 40124 57017 333 69905;",
"07156099999","2003-05-19T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0145,1","+0142,1","10112,1",,,,,,,,,,,,,,,,,"99999,9,10021,1","6,1,016,1,+999,9",,"SYN070AAXX  19074 07156 26/// /2204 10145 20142 30021 40112 56016 333 60155;",
"07156099999","2003-05-19T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0031,1","03600,1,C,N","008000,1,N,1","+0143,1","+0137,1","10112,1","01,0020,9,1",,,,"6,1,99,9","6,1,99,9","01,1,+00300,9,07,9",,,,"08,99,1,01,1,07,1,00450,1,02,1,99,9",,,,,,"99999,9,10021,1","6,1,011,1,+999,9","61,1","SYN094AAXX  19084 07156 21458 82406 10143 20137 30021 40112 56011 76166 8172/ 333 60025 81710 88460;",
"07156099999","2003-05-19T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0021,1","00300,1,9,N","008000,1,N,1","+0144,1","+0136,1","10108,1","01,0004,9,1",,,,"6,1,99,9","6,1,99,9","06,1,+00300,9,08,9",,,,"08,99,1,06,1,07,1,00450,1,02,1,99,9",,,,,,"99999,9,10017,1","5,1,004,1,+999,9","61,1","SYN094AAXX  19104 07156 21458 82204 10144 20136 30017 40108 55004 76166 8672/ 333 69945 86810 88460;",
"07156099999","2003-05-19T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0021,1","00300,1,9,N","008000,1,N,1","+0146,1","+0136,1","10105,1","01,0004,9,1",,,,"6,1,99,9","6,1,99,9","06,1,+00300,9,08,9",,,,"08,99,1,06,1,07,1,00450,1,02,1,99,9",,,,,,"99999,9,10014,1","6,1,007,1,+999,9","61,1","SYN094AAXX  19114 07156 21458 82404 10146 20136 30014 40105 56007 76166 8672/ 333 69945 86810 88460;",
"07156099999","2003-05-19T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0051,1","00390,1,9,N","009000,1,N,1","+0145,1","+0130,1","10110,1","01,0010,9,1",,,,"8,1,99,9","6,1,99,9","07,1,+00390,9,06,9",,,,"08,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10019,1","3,1,002,1,+999,9","61,1","SYN088AAXX  19134 07156 21459 82610 10145 20130 30019 40110 53002 76186 875// 333 60015 87613;",
"07156099999","2003-05-19T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0051,1","99999,9,9,N","009000,1,N,1","+0145,1","+0124,1","10116,1","01,0002,9,1",,,,"6,1,99,9","2,1,99,9","04,1,+00390,9,08,9",,,,"07,99,1,04,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10025,1","3,1,011,1,+999,9","21,1","SYN094AAXX  19144 07156 21459 72610 10145 20124 30025 40116 53011 72162 848// 333 69925 84813 87650;",
"07156099999","2003-05-19T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0149,1","+0109,1","10133,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10041,1","1,1,022,1,+999,9",,"SYN060AAXX  19164 07156 36/// /3206 10149 20109 30041 40133 51022;",
"07156099999","2003-05-19T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0165,1","+0097,1","10137,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10046,1","1,1,021,1,+999,9",,"SYN060AAXX  19174 07156 36/// /2708 10165 20097 30046 40137 51021;",
"07156099999","2003-05-19T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0151,1","+0079,1","10152,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10060,1","3,1,019,1,+999,9",,"SYN060AAXX  19194 07156 36/// /2608 10151 20079 30060 40152 53019;",
"07156099999","2003-05-19T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0144,1","+0084,1","10158,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10066,1","3,1,020,1,+999,9",,"SYN060AAXX  19204 07156 36/// /2506 10144 20084 30066 40158 53020;",
"07156099999","2003-05-19T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0122,1","+0099,1","10168,1",,,,,,,,,,,,,,,,,"99999,9,10075,1","1,1,015,1,+999,9",,"SYN070AAXX  19224 07156 26/// /2406 10122 20099 30075 40168 51015 333 69925;",
"07156099999","2003-05-19T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0116,1","+0095,1","10170,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10077,1","1,1,011,1,+999,9",,"SYN060AAXX  19234 07156 36/// /2306 10116 20095 30077 40170 51011;","Q01  00002PRCP06"
"07156099999","2003-05-20T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0114,1","+0088,1","10175,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10082,1","3,1,007,1,+999,9",,"SYN060AAXX  20014 07156 36/// /2608 10114 20088 30082 40175 53007;","Q01  00002PRCP06"
"07156099999","2003-05-20T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0112,1","+0081,1","10178,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10085,1","3,1,008,1,+999,9",,"SYN060AAXX  20024 07156 36/// /2606 10112 20081 30085 40178 53008;","Q01  00002PRCP06"
"07156099999","2003-05-20T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0041,1","22000,1,9,N","015000,1,N,1","+0098,1","+0074,1","10185,1","06,0000,9,1",,,,,,"01,1,+00990,9,08,9",,,,"02,99,1,01,1,01,1,01250,1,00,1,01,1",,,,,,"99999,9,10091,1","2,1,009,1,+999,9",,"SYN076AAXX  20044 07156 32665 22608 10098 20074 30091 40185 52009 81101 333 81833;","Q01  00002PRCP06"
"07156099999","2003-05-20T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0041,1","22000,1,9,N","015000,1,N,1","+0099,1","+0073,1","10189,1","06,0000,9,1",,,,,,"01,1,+00990,9,08,9",,,,"04,99,1,01,1,01,1,01250,1,00,1,01,1",,,,,,"99999,9,10095,1","3,1,010,1,+999,9",,"SYN082AAXX  20054 07156 32665 42708 10099 20073 30095 40189 53010 81101 333 81833 84075;","Q01  00002PRCP06"
"07156099999","2003-05-20T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0123,1","+0076,1","10192,1","06,0000,9,1",,,,,,"01,1,+00690,9,08,9",,,,"04,99,1,01,1,02,1,00800,1,00,1,01,1",,,,,,"99999,9,10099,1","1,1,008,1,+999,9",,"SYN082AAXX  20074 07156 32565 42610 10123 20076 30099 40192 51008 81201 333 81823 84075;","Q01  00002PRCP06"
"07156099999","2003-05-20T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0041,1","22000,1,9,N","015000,1,N,1","+0130,1","+0066,1","10198,1","06,0000,9,1",,,,,,"04,1,+00780,9,08,9",,,,"04,99,1,04,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10105,1","3,1,010,1,+999,9",,"SYN076AAXX  20084 07156 32565 42808 10130 20066 30105 40198 53010 84200 333 84826;","Q01  00002PRCP06"
"07156099999","2003-05-20T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0041,1","22000,1,9,N","015000,1,N,1","+0146,1","+0057,1","10199,1","06,0000,9,1",,,,,,"04,1,+00780,9,08,9",,,,"04,99,1,04,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10107,1","1,1,008,1,+999,9",,"SYN076AAXX  20104 07156 32565 42708 10146 20057 30107 40199 51008 84200 333 84826;","Q01  00002PRCP06"
"07156099999","2003-05-20T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0062,1","22000,1,9,N","015000,1,N,1","+0163,1","+0053,1","10201,1","06,0000,9,1",,,,,,"04,1,+00780,9,08,9",,,,"04,99,1,04,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10109,1","3,1,004,1,+999,9",,"SYN076AAXX  20114 07156 32565 42712 10163 20053 30109 40201 53004 84200 333 84826;","Q01  00002PRCP06"
"07156099999","2003-05-20T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0041,1","22000,1,9,N","015000,1,N,1","+0166,1","+0043,1","10201,1","06,0000,9,1",,,,,,"04,1,+00930,9,08,9",,,,"04,99,1,04,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10109,1","0,1,002,1,+999,9",,"SYN076AAXX  20134 07156 32565 42808 10166 20043 30109 40201 50002 84200 333 84831;","Q01  00002PRCP06"
"07156099999","2003-05-20T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0163,1","+0050,1","10202,1","06,0000,9,1",,,,,,"04,1,+01080,9,08,9",,,,"04,99,1,04,1,02,1,01250,1,00,1,00,1",,,,,,"99999,9,10110,1","2,1,001,1,+999,9",,"SYN076AAXX  20144 07156 32665 42810 10163 20050 30110 40202 52001 84200 333 84836;","Q01  00002PRCP06"
"07156099999","2003-05-20T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0162,1","+0043,1","10208,1","06,0000,2,1",,,,"8,1,99,9","6,1,99,9",,,,,,,,,,,"99999,9,10116,1","1,1,007,1,+999,9","25,1","SYN066AAXX  20164 07156 31/// /2810 10162 20043 30116 40208 51007 72586;",
"07156099999","2003-05-20T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0165,1","+0029,1","10211,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10119,1","1,1,009,1,+999,9",,"SYN060AAXX  20174 07156 36/// /2814 10165 20029 30119 40211 51009;",
"07156099999","2003-05-20T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0144,1","+0035,1","10217,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10124,1","1,1,008,1,+999,9",,"SYN060AAXX  20194 07156 36/// /3008 10144 20035 30124 40217 51008;",
"07156099999","2003-05-20T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0134,1","+0040,1","10224,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10131,1","3,1,012,1,+999,9",,"SYN060AAXX  20204 07156 36/// /2706 10134 20040 30131 40224 53012;",
"07156099999","2003-05-20T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0114,1","+0065,1","10234,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,10140,1","1,1,016,1,+999,9",,"SYN060AAXX  20224 07156 36/// /2906 10114 20065 30140 40234 51016;",
"07156099999","2003-05-20T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0114,1","+0061,1","10236,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10142,1","1,1,011,1,+999,9",,"SYN060AAXX  20234 07156 36/// /2808 10114 20061 30142 40236 51011;","Q01  00002PRCP06"
"07156099999","2003-05-21T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0115,1","+0062,1","10239,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10145,1","3,1,005,1,+999,9",,"SYN060AAXX  21014 07156 36/// /2808 10115 20062 30145 40239 53005;","Q01  00002PRCP06"
"07156099999","2003-05-21T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0114,1","+0065,1","10239,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10145,1","2,1,003,1,+999,9",,"SYN060AAXX  21024 07156 36/// /2708 10114 20065 30145 40239 52003;","Q01  00002PRCP06"
